analysis,station_id,model,gap_length,mean_skill,skill_ci_lower,skill_ci_upper,mean_MAE_degC,mean_climatology_MAE_degC,n_anchors,n_anchor_year_units
original_training_climatology,B1,air_only,150.0,0.046642469496899,-0.0267896645801971,0.1017208648815926,0.6701936272730707,0.7220666540861129,20,20
original_training_climatology,B1,air_only,180.0,0.0628080556095863,-0.00542911778875,0.1200758536550004,0.6580464902196522,0.7175138778818978,20,20
original_training_climatology,B1,air_only,240.0,0.0771687387019909,0.0159551569638519,0.1212702239748622,0.6591252785138202,0.7263229056199391,20,20
original_training_climatology,B1,air_only,365.0,0.1089905343479729,0.0095882119318025,0.1406547477057248,0.6612457151988079,0.7450753291828992,20,20
original_training_climatology,B1,climatology,1.0,0.0,0.0,0.0,0.7224999666213989,0.7224999666213989,20,20
original_training_climatology,B1,climatology,3.0,0.0,0.0,0.0,0.6974999924500783,0.6974999924500783,20,20
original_training_climatology,B1,climatology,7.0,0.0,0.0,0.0,0.6882142509732927,0.6882142509732927,20,20
original_training_climatology,B1,climatology,10.0,0.0,0.0,0.0,0.6807499921321869,0.6807499921321869,20,20
original_training_climatology,B1,climatology,14.0,0.0,0.0,0.0,0.7044642499514988,0.7044642499514988,20,20
original_training_climatology,B1,climatology,21.0,0.0,0.0,0.0,0.734999961796261,0.734999961796261,20,20
original_training_climatology,B1,climatology,30.0,0.0,0.0,0.0,0.7571666431427002,0.7571666431427002,20,20
original_training_climatology,B1,climatology,45.0,0.0,0.0,0.0,0.7706666524542704,0.7706666524542704,20,20
original_training_climatology,B1,climatology,60.0,0.0,0.0,0.0,0.7492083216210207,0.7492083216210207,20,20
original_training_climatology,B1,climatology,90.0,0.0,0.0,0.0,0.6991110970576603,0.6991110970576603,20,20
original_training_climatology,B1,climatology,120.0,0.0,0.0,0.0,0.7055208216607571,0.7055208216607571,20,20
original_training_climatology,B1,climatology,150.0,0.0,0.0,0.0,0.7220666540861129,0.7220666540861129,20,20
original_training_climatology,B1,climatology,180.0,0.0,0.0,0.0,0.7175138778818978,0.7175138778818978,20,20
original_training_climatology,B1,climatology,240.0,0.0,0.0,0.0,0.7263229056199391,0.7263229056199391,20,20
original_training_climatology,B1,climatology,365.0,0.0,0.0,0.0,0.7450753291828992,0.7450753291828992,20,20
original_training_climatology,B1,donor_regression,1.0,0.0855431812629533,-0.3584584808741521,0.5544622897603043,0.4175963923236819,0.7224999666213989,20,20
original_training_climatology,B1,donor_regression,3.0,-0.3009808275974731,-0.9281420266719128,0.5785896174624123,0.45290204552429214,0.6974999924500783,20,20
original_training_climatology,B1,donor_regression,7.0,-0.7579442141940841,-1.737777784415555,0.5603677404845788,0.47642096255883154,0.6882142509732927,20,20
original_training_climatology,B1,donor_regression,10.0,-0.1819030684869374,-0.5917738639607343,0.5433732120248576,0.45601899949362606,0.6807499921321869,20,20
original_training_climatology,B1,donor_regression,14.0,0.006795227402264,-0.1951365431543738,0.4042039863109565,0.4960362781834834,0.7044642499514988,20,20
original_training_climatology,B1,donor_regression,21.0,0.0532846986539195,-0.1052715867090577,0.2853153330192575,0.5256161099139192,0.734999961796261,20,20
original_training_climatology,B1,donor_regression,30.0,0.0874097931917324,-0.0634907090290939,0.2446845686737134,0.5210180797193615,0.7571666431427002,20,20
original_training_climatology,B1,donor_regression,45.0,0.1174639465945743,-0.0737699416670879,0.3228607143801603,0.5125749739102932,0.7706666524542704,20,20
original_training_climatology,B1,donor_regression,60.0,0.121547980089758,-0.0923437674704804,0.3443322818413732,0.5093007227988468,0.7492083216210207,20,20
original_training_climatology,B1,donor_regression,90.0,0.0404296947017086,-0.200495521223829,0.3132850727445138,0.5237084833369952,0.6991110970576603,20,20
original_training_climatology,B1,donor_regression,120.0,0.0936166035531093,-0.0993518644583528,0.3103395015247001,0.5360541041211053,0.7055208216607571,20,20
original_training_climatology,B1,donor_regression,150.0,0.1368883969579084,-0.0236464778821327,0.3378630080771119,0.5396494926813797,0.7220666540861129,20,20
original_training_climatology,B1,donor_regression,180.0,0.1583548626524509,0.0073333618492955,0.3639866983515958,0.5335183336849623,0.7175138778818978,20,20
original_training_climatology,B1,donor_regression,240.0,0.2172492863176218,0.0211746892913655,0.4176287513186322,0.5256070716081087,0.7263229056199391,20,20
original_training_climatology,B1,donor_regression,365.0,0.282976609137049,0.015504112772964,0.4578505452260128,0.5198894878104233,0.7450753291828992,20,20
original_training_climatology,B1,kalman,1.0,0.6336336850938084,0.5316113163291837,0.8759472869361531,0.12773350341583542,0.7224999666213989,20,20
original_training_climatology,B1,kalman,3.0,0.5930238063131983,0.5585930748063456,0.8576427862095132,0.1867656460366362,0.6974999924500783,20,20
original_training_climatology,B1,kalman,7.0,0.1596298314844133,0.0021306114335433,0.6370175355687648,0.3899554516928648,0.6882142509732927,20,20
original_training_climatology,B1,kalman,10.0,0.005425710094025,-0.3615969560803402,0.3963049517105526,0.43800976437882194,0.6807499921321869,20,20
original_training_climatology,B1,kalman,14.0,0.2349566719815817,0.1717277073004312,0.2888052136820416,0.45762355142356237,0.7044642499514988,20,20
original_training_climatology,B1,kalman,21.0,0.1096880823704239,-0.0297600137852773,0.2111315394836492,0.6002080399704196,0.734999961796261,20,20
original_training_climatology,B1,kalman,30.0,0.0684308804695427,-0.0305637704894867,0.1548202678363551,0.651777939540578,0.7571666431427002,20,20
original_training_climatology,B1,kalman,45.0,-0.0887508613058392,-0.300167460742111,0.2035023386952431,0.7356815221465499,0.7706666524542704,20,20
original_training_climatology,B1,kalman,60.0,-0.282390097351848,-0.560114116034137,-0.1123179703461005,0.8858479462494895,0.7492083216210207,20,20
original_training_climatology,B1,kalman,90.0,-0.5265877718350545,-0.7436452044046665,-0.3259363885542333,0.9714140760711855,0.6991110970576603,20,20
original_training_climatology,B1,kalman,120.0,-0.8423201713033279,-1.0114200814766454,-0.7289054767728695,1.2014444496077006,0.7055208216607571,20,20
original_training_climatology,B1,kalman,150.0,-0.6382401472194617,-0.8610962035264813,-0.3304079002613921,1.093790820990177,0.7220666540861129,20,20
original_training_climatology,B1,kalman,180.0,-1.4389272375143605,-2.11096303453391,-0.6267844783958983,1.6398644124683615,0.7175138778818978,20,20
original_training_climatology,B1,kalman,240.0,-2.932432239986091,-4.195059647849544,-1.169715859738773,2.6811177572978986,0.7263229056199391,20,20
original_training_climatology,B1,kalman,365.0,-9.648289939549286,-10.126615850730934,-6.82050544911057,7.790174987187972,0.7450753291828992,20,20
original_training_climatology,B1,linear,1.0,0.6350197414418275,0.5342274889440195,0.8761260460631144,0.1275000512599945,0.7224999666213989,20,20
original_training_climatology,B1,linear,3.0,0.5923406001364966,0.5592238755063715,0.8571429422923496,0.18749993046124774,0.6974999924500783,20,20
original_training_climatology,B1,linear,7.0,0.1608438641714983,-0.0014311160562254,0.6365740739718693,0.3907143209661756,0.6882142509732927,20,20
original_training_climatology,B1,linear,10.0,-0.0047751339027685,-0.3606008548276339,0.3846713034047424,0.44159097747369247,0.6807499921321869,20,20
original_training_climatology,B1,linear,14.0,0.2292441062124395,0.1739877038816607,0.2779139241022872,0.46128574728965754,0.7044642499514988,20,20
original_training_climatology,B1,linear,21.0,0.1196630093873752,-0.0198311582335339,0.2268934876273099,0.6001839516740858,0.734999961796261,20,20
original_training_climatology,B1,linear,30.0,0.0982648704346178,-0.0036048699477971,0.1697999212512853,0.6418601777925287,0.7571666431427002,20,20
original_training_climatology,B1,linear,45.0,-0.0783123031982231,-0.300113574569086,0.1407769065056849,0.7250627849269029,0.7706666524542704,20,20
original_training_climatology,B1,linear,60.0,-0.3406119566930682,-0.7599927869005182,-0.1709210796317903,0.9166461618106222,0.7492083216210207,20,20
original_training_climatology,B1,linear,90.0,-0.9547617325888498,-1.2055777145633704,-0.6111378333945218,1.1626422161446097,0.6991110970576603,20,20
original_training_climatology,B1,linear,120.0,-1.435037582800329,-1.7358522033324109,-1.097021702998702,1.4787517350128039,0.7055208216607571,20,20
original_training_climatology,B1,linear,150.0,-1.9089219620620168,-2.670550790377895,-0.9839130308941628,1.805026970009667,0.7220666540861129,20,20
original_training_climatology,B1,linear,180.0,-3.03914877268369,-4.116896103916742,-1.7826605896285947,2.595689250011617,0.7175138778818978,20,20
original_training_climatology,B1,linear,240.0,-5.293409214220533,-6.227030939609052,-4.347479616706022,4.313674485284944,0.7263229056199391,20,20
original_training_climatology,B1,linear,365.0,-7.664869998599772,-7.909232614580074,-7.327765233448648,6.354026099762273,0.7450753291828992,20,20
original_training_climatology,B1,pchip,1.0,0.6160557853001738,0.4581640798092077,0.887150449219655,0.11830299904434267,0.7224999666213989,20,20
original_training_climatology,B1,pchip,3.0,0.6376081294503102,0.5931724073797849,0.8904727110249758,0.161438101057993,0.6974999924500783,20,20
original_training_climatology,B1,pchip,7.0,0.1395539506701576,0.0910836114078107,0.564117816133491,0.41767246736049357,0.6882142509732927,20,20
original_training_climatology,B1,pchip,10.0,0.0211025267437907,-0.4005511443866117,0.4183280851964833,0.4233809248582963,0.6807499921321869,20,20
original_training_climatology,B1,pchip,14.0,0.2898324203825245,0.2274945768157483,0.3453217296723342,0.3906544315357793,0.7044642499514988,20,20
original_training_climatology,B1,pchip,21.0,0.0200485989597246,-0.0608272120448254,0.069952513918164,0.6540989077339292,0.734999961796261,20,20
original_training_climatology,B1,pchip,30.0,0.0245685943992027,-0.1311040000656806,0.1452422633662103,0.7008619581229183,0.7571666431427002,20,20
original_training_climatology,B1,pchip,45.0,-0.3164429816401138,-0.5631486691927642,0.240274096955523,0.84866248498612,0.7706666524542704,20,20
original_training_climatology,B1,pchip,60.0,-0.4278963848813696,-0.8469384951962865,-0.2830245105058277,0.9895133913358457,0.7492083216210207,20,20
original_training_climatology,B1,pchip,90.0,-1.2544265315620635,-1.454950545061606,-1.0155743045123782,1.3597517937903696,0.6991110970576603,20,20
original_training_climatology,B1,pchip,120.0,-2.147870362127265,-2.6067228030558347,-1.9585560371907755,1.9057162905042382,0.7055208216607571,20,20
original_training_climatology,B1,pchip,150.0,-1.4122937429861888,-1.8538842640072517,-0.9255370114304272,1.4867324003849327,0.7220666540861129,20,20
original_training_climatology,B1,pchip,180.0,-2.8191383441315074,-3.9728864803026327,-1.5270804616340552,2.4800409098736673,0.7175138778818978,20,20
original_training_climatology,B1,pchip,240.0,-4.749452824399002,-5.561333972305207,-3.60970625323368,3.931406666701279,0.7263229056199391,20,20
original_training_climatology,B1,pchip,365.0,-7.701042186488952,-7.812621610545179,-7.405081630221605,6.388200107187112,0.7450753291828992,20,20
original_training_climatology,B1,random_forest,1.0,0.4434290689703583,0.3110916334881186,0.558789472644613,0.3982686349768344,0.7224999666213989,20,20
original_training_climatology,B1,random_forest,3.0,0.2823131051203547,0.2098558040091826,0.3418543584012879,0.42906625765715506,0.6974999924500783,20,20
original_training_climatology,B1,random_forest,7.0,0.2121693740544314,0.1596352705828232,0.3303011483184734,0.44152494004166165,0.6882142509732927,20,20
original_training_climatology,B1,random_forest,10.0,0.2641901306979951,0.2206951713315428,0.3904926202026983,0.4306379535283436,0.6807499921321869,20,20
original_training_climatology,B1,random_forest,14.0,0.3074449595266916,0.2428511702408922,0.3571280824577643,0.44821931210425453,0.7044642499514988,20,20
original_training_climatology,B1,random_forest,21.0,0.3086134305055478,0.2572855686914858,0.3517856031915817,0.46485729413327903,0.734999961796261,20,20
original_training_climatology,B1,random_forest,30.0,0.3036464771107471,0.2183796207725166,0.3318576786479763,0.4724939308131605,0.7571666431427002,20,20
original_training_climatology,B1,random_forest,45.0,0.2922009810331453,0.167489036436747,0.3122653913565559,0.4841447741120503,0.7706666524542704,20,20
original_training_climatology,B1,random_forest,60.0,0.3018800199164397,0.1690413658745556,0.35936152287251,0.4757818786242637,0.7492083216210207,20,20
original_training_climatology,B1,random_forest,90.0,0.2496693283344928,0.0605889222763594,0.3370607382739554,0.47939031669208265,0.6991110970576603,20,20
original_training_climatology,B1,random_forest,120.0,0.2465993772447863,0.1169630165956597,0.3041079151430453,0.49397819069185295,0.7055208216607571,20,20
original_training_climatology,B1,random_forest,150.0,0.2477087603940593,0.0984405713416561,0.3260736052686206,0.5046269403100052,0.7220666540861129,20,20
original_training_climatology,B1,random_forest,180.0,0.2477531401261384,0.0660588183753336,0.3414303938041716,0.5061928915687719,0.7175138778818978,20,20
original_training_climatology,B1,random_forest,240.0,0.2825353093961594,0.0723287463915007,0.392212460290663,0.49734693939136393,0.7263229056199391,20,20
original_training_climatology,B1,random_forest,365.0,0.3084850596478705,0.0933014808311365,0.4044292094598587,0.504916381297337,0.7450753291828992,20,20
original_training_climatology,B1,xgboost,1.0,0.1489772608549798,0.0757361304695774,0.5708228509268642,0.472457492351532,0.7224999666213989,20,20
original_training_climatology,B1,xgboost,3.0,0.1121708919679531,0.0125183210293432,0.522950916063218,0.466568378607432,0.6974999924500783,20,20
original_training_climatology,B1,xgboost,7.0,0.0100194668557185,-0.0531906279970817,0.4289785975686241,0.4825623716626849,0.6882142509732927,20,20
original_training_climatology,B1,xgboost,10.0,0.1355961251552126,0.0396928177257634,0.4611860401495395,0.4667639672756196,0.6807499921321869,20,20
original_training_climatology,B1,xgboost,14.0,0.2067628194333728,0.0822228484933088,0.4176738294637663,0.4856873005628586,0.7044642499514988,20,20
original_training_climatology,B1,xgboost,21.0,0.1982849346769662,0.0538277721001739,0.3187118852241357,0.511624259891964,0.734999961796261,20,20
original_training_climatology,B1,xgboost,30.0,0.1940246600029047,0.097445133105412,0.2636739988478903,0.5167516944805781,0.7571666431427002,20,20
original_training_climatology,B1,xgboost,45.0,0.1991038442823415,0.1545162075850513,0.2346211870019779,0.5191964639557732,0.7706666524542704,20,20
original_training_climatology,B1,xgboost,60.0,0.2280273236357309,0.132021126412698,0.2401644433853056,0.5047801627715428,0.7492083216210207,20,20
original_training_climatology,B1,xgboost,90.0,0.1978554854407602,0.069958582484317,0.2271357136793926,0.5022711904181374,0.6991110970576603,20,20
original_training_climatology,B1,xgboost,120.0,0.1983979201614982,0.1087036045289783,0.2349516350600381,0.5150334133704503,0.7055208216607571,20,20
original_training_climatology,B1,xgboost,150.0,0.2171985217290025,0.0924558925356514,0.268181985030913,0.5194290493329367,0.7220666540861129,20,20
original_training_climatology,B1,xgboost,180.0,0.2252663965447693,0.0839414235935724,0.2910859517137295,0.5175731349322531,0.7175138778818978,20,20
original_training_climatology,B1,xgboost,240.0,0.2517713827864903,0.0714783237105951,0.3369065610541166,0.5172595148533582,0.7263229056199391,20,20
original_training_climatology,B1,xgboost,365.0,0.29286749344913,0.1087786985203639,0.3767051272067787,0.5171504175989595,0.7450753291828992,20,20
original_training_climatology,P3,air_hydro,1.0,-0.2815825034540466,-0.8755370105305733,-0.0057606762786773,1.1804804144596723,1.2924999475479126,20,20
original_training_climatology,P3,air_hydro,3.0,-0.3276840268807007,-1.055749050842466,0.0366249362634641,1.1398018657579423,1.2799999634424846,20,20
original_training_climatology,P3,air_hydro,7.0,-0.1634203944475994,-0.5976946121790858,0.0350177570506039,1.159336125724916,1.2860714537756783,20,20
original_training_climatology,P3,air_hydro,10.0,-0.128537890655174,-0.3542488730747142,0.0106315956709386,1.180801792191193,1.2932500410079957,20,20
original_training_climatology,P3,air_hydro,14.0,-0.0744898482177553,-0.1055424736915347,-0.0533964114129089,1.1989961349201956,1.3025000061307634,20,20
original_training_climatology,P3,air_hydro,21.0,-0.0983407946300248,-0.2136817261709569,0.0930051267971307,1.2458430842196402,1.3078571319580077,20,20
original_training_climatology,P3,air_hydro,30.0,-0.0939446970084367,-0.2102061364513593,0.1137113727870745,1.2640502038937362,1.306166684627533,20,20
original_training_climatology,P3,air_hydro,45.0,-0.0864725870937672,-0.1905541241080336,0.068575955255402,1.262914102324857,1.3131666564941407,20,20
original_training_climatology,P3,air_hydro,60.0,-0.0775028312282966,-0.2181175459911284,0.0466228873214961,1.27935853983707,1.32858332157135,20,20
original_training_climatology,P3,air_hydro,90.0,-0.0753456628025705,-0.2375917655547208,0.0054282722372626,1.2535970799821188,1.2955555327733355,20,20
original_training_climatology,P3,air_hydro,120.0,-0.055746738257903,-0.1836589417591159,0.0593432258500672,1.2310430723874553,1.2506041512886683,20,20
original_training_climatology,P3,air_hydro,150.0,-0.060812282445672,-0.2115018073557403,0.054337402250322,1.2319091948227479,1.2288666542371114,20,20
original_training_climatology,P3,air_hydro,180.0,-0.0630576822583439,-0.201701212550714,0.0452238896996698,1.240460703068272,1.2178888705041675,20,20
original_training_climatology,P3,air_hydro,240.0,-0.0483385007813759,-0.1391801788038932,0.0366061161932501,1.2698058487323298,1.2355104019244514,20,20
original_training_climatology,P3,air_hydro,365.0,-0.0200444265056104,-0.0942108245804124,0.0136975457873877,1.3661958740422184,1.3474931415139813,20,20
original_training_climatology,P3,air_only,1.0,0.1307830217341732,-0.2120539324670812,0.4947960689252927,1.0845627589345521,1.2924999475479126,20,20
original_training_climatology,P3,air_only,3.0,-0.0111380359697458,-0.5867735342042478,0.408724823390673,1.087680184115105,1.2799999634424846,20,20
original_training_climatology,P3,air_only,7.0,0.0008733220780498,-0.4451094080079653,0.333529601628574,1.0989062504670675,1.2860714537756783,20,20
original_training_climatology,P3,air_only,10.0,-0.0103630785642353,-0.391369097642591,0.3086462103825266,1.1148604349184361,1.2932500410079957,20,20
original_training_climatology,P3,air_only,14.0,0.0142402847149535,-0.2654852131883234,0.2889469251040628,1.133069035186931,1.3025000061307634,20,20
original_training_climatology,P3,air_only,21.0,0.0342793367049817,-0.1363972048660622,0.2667788584461421,1.1415160546727514,1.3078571319580077,20,20
original_training_climatology,P3,air_only,30.0,0.0567524969503601,-0.0780873601418981,0.229074071077534,1.140807691081942,1.306166684627533,20,20
original_training_climatology,P3,air_only,45.0,0.0681092728074583,-0.0665147425018957,0.2164780163339509,1.151376738415706,1.3131666564941407,20,20
original_training_climatology,P3,air_only,60.0,0.0849293852841881,-0.0525386008502008,0.216780794513448,1.158610585389313,1.32858332157135,20,20
original_training_climatology,P3,air_only,90.0,0.0871985712292394,-0.0458241566821141,0.2126124633280836,1.1285376285581525,1.2955555327733355,20,20
original_training_climatology,P3,air_only,120.0,0.084561594565197,-0.0742288848793191,0.2044564287269149,1.1001694136271734,1.2506041512886683,20,20
original_training_climatology,P3,air_only,150.0,0.0798116654530021,-0.0437155094049711,0.1788073703789123,1.0905493515596496,1.2288666542371114,20,20
original_training_climatology,P3,air_only,180.0,0.0790774182264506,-0.0285592949118949,0.1650055047003019,1.090287516801531,1.2178888705041675,20,20
original_training_climatology,P3,air_only,240.0,0.0913533268795998,6.1025522543149226e-05,0.1627525178496134,1.1111576567385308,1.2355104019244514,20,20
original_training_climatology,P3,air_only,365.0,0.0978113365013144,0.0764981012774198,0.1174673911324048,1.2203644014636574,1.3474931415139813,20,20
original_training_climatology,P3,climatology,1.0,0.0,0.0,0.0,1.2924999475479126,1.2924999475479126,20,20
original_training_climatology,P3,climatology,3.0,0.0,0.0,0.0,1.2799999634424846,1.2799999634424846,20,20
original_training_climatology,P3,climatology,7.0,0.0,0.0,0.0,1.2860714537756783,1.2860714537756783,20,20
original_training_climatology,P3,climatology,10.0,0.0,0.0,0.0,1.2932500410079957,1.2932500410079957,20,20
original_training_climatology,P3,climatology,14.0,0.0,0.0,0.0,1.3025000061307634,1.3025000061307634,20,20
original_training_climatology,P3,climatology,21.0,0.0,0.0,0.0,1.3078571319580077,1.3078571319580077,20,20
original_training_climatology,P3,climatology,30.0,0.0,0.0,0.0,1.306166684627533,1.306166684627533,20,20
original_training_climatology,P3,climatology,45.0,0.0,0.0,0.0,1.3131666564941407,1.3131666564941407,20,20
original_training_climatology,P3,climatology,60.0,0.0,0.0,0.0,1.32858332157135,1.32858332157135,20,20
original_training_climatology,P3,climatology,90.0,0.0,0.0,0.0,1.2955555327733355,1.2955555327733355,20,20
original_training_climatology,P3,climatology,120.0,0.0,0.0,0.0,1.2506041512886683,1.2506041512886683,20,20
original_training_climatology,P3,climatology,150.0,0.0,0.0,0.0,1.2288666542371114,1.2288666542371114,20,20
original_training_climatology,P3,climatology,180.0,0.0,0.0,0.0,1.2178888705041675,1.2178888705041675,20,20
original_training_climatology,P3,climatology,240.0,0.0,0.0,0.0,1.2355104019244514,1.2355104019244514,20,20
original_training_climatology,P3,climatology,365.0,0.0,0.0,0.0,1.3474931415139813,1.3474931415139813,20,20
original_training_climatology,P3,donor_regression,1.0,-0.355166228022835,-0.6526734095198259,0.3364934430632568,1.2142916940335646,1.2924999475479126,20,20
original_training_climatology,P3,donor_regression,3.0,-0.3744788931011557,-0.8869397122588496,0.2537865819971462,1.2036948038181716,1.2799999634424846,20,20
original_training_climatology,P3,donor_regression,7.0,-0.167518325881154,-0.362218660504747,0.2293753761178451,1.1652388527525808,1.2860714537756783,20,20
original_training_climatology,P3,donor_regression,10.0,-0.0862321130158429,-0.2642909808674669,0.2412135406950006,1.1508727057159207,1.2932500410079957,20,20
original_training_climatology,P3,donor_regression,14.0,-0.0253826676230863,-0.2214024891559752,0.2392573182038542,1.145245161905506,1.3025000061307634,20,20
original_training_climatology,P3,donor_regression,21.0,0.0566205010226325,-0.1370725782021832,0.2420570677548588,1.1129327812682452,1.3078571319580077,20,20
original_training_climatology,P3,donor_regression,30.0,0.1245836117827433,-0.0033173219533996,0.2352909075920239,1.0964701730897064,1.306166684627533,20,20
original_training_climatology,P3,donor_regression,45.0,0.1603530048615156,0.0598515787285532,0.2370097073876424,1.092071068839863,1.3131666564941407,20,20
original_training_climatology,P3,donor_regression,60.0,0.1626710954818697,0.0904199581743281,0.2231803964400929,1.1095564141240288,1.32858332157135,20,20
original_training_climatology,P3,donor_regression,90.0,0.140276122771802,0.097144262085965,0.199191877613248,1.1042473560046748,1.2955555327733355,20,20
original_training_climatology,P3,donor_regression,120.0,0.1268180063157604,0.0936162845502754,0.1525763734795897,1.0885710498296954,1.2506041512886683,20,20
original_training_climatology,P3,donor_regression,150.0,0.1085772910085541,0.0685222499693946,0.1481484859972549,1.0837145358730935,1.2288666542371114,20,20
original_training_climatology,P3,donor_regression,180.0,0.0926086817507729,0.0646584075359471,0.1273646957229562,1.087595368388214,1.2178888705041675,20,20
original_training_climatology,P3,donor_regression,240.0,0.100624183446556,0.0761763826745031,0.1324236913941424,1.1024671008053966,1.2355104019244514,20,20
original_training_climatology,P3,donor_regression,365.0,0.1030861379938146,0.052874185644416,0.1735253730221802,1.196638692560128,1.3474931415139813,20,20
original_training_climatology,P3,kalman,1.0,0.8914643876602453,0.7841587377471808,0.959950790631536,0.05756553853907196,1.2924999475479126,20,20
original_training_climatology,P3,kalman,3.0,0.8079239236365783,0.5884205526406254,0.922185451024838,0.13681855982988567,1.2799999634424846,20,20
original_training_climatology,P3,kalman,7.0,0.7063594131445277,0.3179836320714466,0.8868079664403613,0.164117926640329,1.2860714537756783,20,20
original_training_climatology,P3,kalman,10.0,0.6947659993565992,0.3452570898576354,0.8522334369990228,0.18901657413025336,1.2932500410079957,20,20
original_training_climatology,P3,kalman,14.0,0.6862282330791672,0.4174449579279758,0.8117117719355248,0.22279713715643545,1.3025000061307634,20,20
original_training_climatology,P3,kalman,21.0,0.6728616117499194,0.5020193598535921,0.7765678490788638,0.28416080761095885,1.3078571319580077,20,20
original_training_climatology,P3,kalman,30.0,0.5804383293119113,0.4766536202357929,0.6382997904069323,0.3643764757577438,1.306166684627533,20,20
original_training_climatology,P3,kalman,45.0,0.5924299494645494,0.5490736244669434,0.616541329429103,0.3862469367279244,1.3131666564941407,20,20
original_training_climatology,P3,kalman,60.0,0.5238881253794438,0.3887633995037666,0.5853140023657115,0.4363518243833745,1.32858332157135,20,20
original_training_climatology,P3,kalman,90.0,0.4791047953869548,0.4205682127447068,0.5105635973420681,0.48016754285477947,1.2955555327733355,20,20
original_training_climatology,P3,kalman,120.0,0.3467380298480146,0.2025907317870666,0.5097860617005043,0.6831976065236482,1.2506041512886683,20,20
original_training_climatology,P3,kalman,150.0,0.1629047640626126,0.0677005494709608,0.2450887990991504,0.9162874435267391,1.2288666542371114,20,20
